artist|song|youtube_key|spotify_key|jjj_preview
Joey Bada$$|Hazeus View|5ynEXVg1P6s||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/223b8676025e4556a81aa1895eea3eab.mp3
Joey Bada$$|Curry Chicken|w2ppnw_VowY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c075420ab02ec0e51bf8b0db3f4b405f.mp3
Joey Bada$$|Escape 120 {Ft. Raury}|oyucZQ2rt-o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6b010cf7c0d2c59c83b98b601b255409.mp3
Joey Bada$$|No. 99|-LMnXxNdclg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dc366e3c9837612573e43bc69a7ec4ab.mp3
Joey Bada$$|On & On {Ft. Maverick Sabre/Dymeond Lewis}|H202k7KfZL0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/89f98f539d282c2b359c49cafa0c5d33.mp3
Joey Bada$$|Paper Trail$|stoLqWXsIOY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ae855b63ada146f6f406618668cbcbba.mp3
Joey Bada$$|Big Dusty|JmC2igVQdxc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d438b981f11ac9601b06ad918d41b0b.mp3
Joey Bada$$|Like Me {Ft. BJ The Chicago Kid}|DcT6-wcDuJc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/663ecb9053f7ea369199ff81f7bbe81a.mp3
John Steel Singers, The|Weekend Lover|u954E-h-IiU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c5c182dda1e13271c69794972f31a26b.mp3
Jones Jnr.|Perfume|KekOkhwKvmw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f428077233afbc9f52984b3ef292408d.mp3
Joni In The Moon|War And Porn|ojZhluF9zoY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f5c0b3407d3faae1cce8b1184ee397a0.mp3
Joni In The Moon|Tarantella|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4d6945e21670bc3bde866f227a0b94e2.mp3
Jordan Rakei X Kiran Kai|Maya|Pm5uUzW-RSA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4ddd1258d5f2a4e86080c46540ca81b8.mp3
Josef Salvat|Night Swim|Zu0xy6-BdI8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7f9fa88d8dc25c5bec04a768f37b9858.mp3
Josh Pyke|Songlines|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ae1c541418bce30f0b6042a98bcaace8.mp3
Josh Pyke|There's A Line|OWP9MT_huxw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b1856293abaf29bd0ef97fd6ae70c53f.mp3
Julia Holter|Sea Calls Me Home|OERixQR-hxY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ec00e6c4b644787ed6eb0aa31961cea5.mp3
Julia Holter|Feel You|X2JgMniIpRM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d24a4b41f06775eb6c3d7654113e658b.mp3
Julio Bashmore|Holding On {Ft. Sam Dew}|RnGCoQe-hzU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0c26f8de2a6d79a5c9e6c3d21ae02ded.mp3
Julio Bashmore|Kong {Ft. Bixby}|si3YMVIrWFg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/65ae94a845986883db5ab1239bec9803.mp3
Jungle Giants, The|Every Kind Of Way|8Z2PtuFap-g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2326e1120e14d4bbf29f9c031a6ae880.mp3
Jungle Giants, The|It Gets Better|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/04662437f28bc1372f759f2ddd1c7fbb.mp3
Jungle Giants, The|Lights & Music {triple j Like A Version}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7dd2f46db37377a700af870efa8796b1.mp3
Jungle Giants, The|Lemon Myrtle|S12owMjXDMQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6ca3f056d1b88bacdd6ee178cd61eaa2.mp3
Jungle Giants, The|Creepy Cool|O64fhUm3WOI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/71e715572634488754e66421d527b622.mp3
Jungle Giants, The|Devil's Play|taB5fCweSoM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3913aeec21f1453413957c77a13f1683.mp3
Jungle Giants, The|Kooky Eyes|UFG8HafUsfM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c0eb5932518f293214b5872ee16b8780.mp3
Junior Boys|Big Black Coat|u7XWJRQmNtk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f15a7502a74d34eb4e1d47a367c98342.mp3
Junior Boys|What You Won't Do For Love|F86u9RBC3uY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0f550cf4157f942553b13265e5325514.mp3
Just A Gent|Heavy As A Heartbreak {Ft. LANKS}|XV-wUFbgBU4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5b87764dc80528b53fb7faf6da412ab1.mp3
KLP|Recover {Ft. Remi}|d06RcWW10Fo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c98f0c55769e1c7f1597a7cde6810d21.mp3
K_lsch|Talbot {Ft. Gregor Schwellenbach}|QsZsYaIRGf0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/52a90b733ea02b21a8350eea2e9cc6b6.mp3
Kacy Hill|Foreign Fields|KrKiNn55TuA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a6f33571f296cb9ab5e694ea649d6b3a.mp3
Kagu|Human|87D1W-9_QCU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/17e04d9c65c153580ce5de3967657872.mp3
Kali Uchis|Ridin Round|bUANL9WoB90||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c172ee5d509b52ecd1acc0f5a17fb7cd.mp3
Kant vs. MK|Ey Yo|REAMadi1kaA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2dacbf96e6134d3bab72265ceb1f2e02.mp3
Kanye West|All Day {Ft. Theophilus London/Allan Kingdom/Paul McCartney}|qOgi4QBnBlQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/784a9c287d4030bb6c239d962c308d1b.mp3
Kanye West|Only One {Ft. Paul McCartney}|0NhRi8nXju0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5cf29965b169e397ff914b55ceb824ab.mp3
Kate Boy|Northern Lights|raqxctNC04k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6c4e9dc7dc679a7d3cfa0240e7a240f8.mp3
Kaytranada|Drive Me Crazy {Ft. Vic Mensa}|zTYhEYiqkI0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d75fec1220a84f6a8f0b876025890cf.mp3
Kelela|Rewind|py6PgXq0yDM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/28f4c3eab2725ae32d4d24e6eb4bf90f.mp3
Kelela|A Message|m4-9mYrbXVI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b46c7b6393cdd4888252c65a80f40256.mp3
Kendrick Lamar|These Walls {Ft. Bilal/Anna Wise/Thundercat}|drV0QatqbRU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d5da96d426ed3d96f0e1641a0c59a071.mp3
Kendrick Lamar|You Ain't Gotta Lie (Momma Said)|NEFGIt5G4K0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/426026c00e297d426cebbca0976c8b41.mp3
Kendrick Lamar|Wesley's Theory {Ft. George Clinton/Thundercat}|xovbwp9Apps||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/34dae7e7c7311ac662dbf48678d82df9.mp3
Kendrick Lamar|The Blacker The Berry|BwXlimryKJM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/27e103a583ef7913c1fa79d846435e03.mp3
Kendrick Lamar|King Kunta|hRK7PVJFbS8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/33a44b8d4f8d53930dccf0e39116c290.mp3
Kendrick Lamar|How Much A Dollar Cost {Ft. James Fauntleroy/Ronald Isley}|9pM633WyKyc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5c9cdd839d2b50f9455d9bd97b164e65.mp3
Kendrick Lamar|Alright|Z-48u_uWMHY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e836816ac12b42cbb1c6c476cb16f75d.mp3
Kendrick Lamar|Institutionalized {Ft. Bilal/Anna Wise/Snoop Dogg}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e53285d1f39df8a04a29e81dbe4ab7a5.mp3
Kenton Slash Demon|Harpe|-lgC5T1SyII||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/64641a6764da7ac4d999e7e978e3a1c3.mp3
Kid Wave|Honey|5t5scwQTyvw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7b20a2f23ce0fd7f627076f65ee3043b.mp3
Kid Wave|Wonderlust|KK6z5tMR_P8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/abfac4d2c000ee0032129e8cc2320aaa.mp3
Kids At Midnight|Electrified|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4878f7fd868ea7d91d3abc6f744f3cbd.mp3
Kids At Midnight|Survival|g-2cBY5afSc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/db4d9c1d5ed772027117cc85fc60151d.mp3
Kill Devil Hills, The|I Am The Rut, I Am The Wheel|AXliIG4U2mo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d5c1dfd39461d90f24231a067031247e.mp3
Kill The Noise|Mine {Ft. Bryn Christopher}|3xEWRHiv818||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8a351d2934fe49b78da5150b533289fd.mp3
Kilter|Want 2 {Ft. Porsches}|gMsYLDMmvm4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5e72c8f7ec9bc3a31d65a751da524ce3.mp3
Kilter|Ice Cream {Ft. Ngaiire} {triple j Like A Version}|eBNlWfdGZuk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2ca663c6dbae392b19140bc6316472a3.mp3
King Colour|You Just Don't Know It Yet|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/be86773f45367e6168000ed45453a19a.mp3
King Gizzard & The Lizard Wizard|Trapdoor|JQvIvKG_ktY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2cac4d04945dde34d5e6ee5c849c9411.mp3
King Gizzard & The Lizard Wizard|Paper Mache Dream Balloon|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/43ccc9c12a9ff63310803b132e88bd30.mp3
King Gizzard & The Lizard Wizard|God Is In The Rhythm|bxLknj7vtLM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8f719f6e4c5858baaad9249562228502.mp3
King Parrot|Like A Rat|6welxMRKZ9Y||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1aecc11fe75dbb75af1a690f1473510c.mp3
Kingfisha|Water Running|bZeer_AhCWs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/557bb202e109cc728edf0ae38bbcee30.mp3
Kira Puru|All Dulled Out|ReeSWdSisTo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9ec064b85e99b514c9bcf8374da88f10.mp3
Kirin J Callinan|The Teacher {Ft. Connan Mockasin}|P21Si8YRCWo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/67660efb51c3e8262011c4951ea59b3f.mp3
Kita Alexander|Like You Want To|MweO0cr8YLg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b8237adc00f31dda357cba1bb669c9dd.mp3
Kita Alexander|My Own Way|Ln9G6vI3aCQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e699e8243d6e15b10a9877acff01334f.mp3
Kite String Tangle, The x Dustin Tebbutt|Illuminate|gsowSrJmP0c||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/939370b9007b4d38c064b53b40c3027d.mp3
Knife Party|PLUR Police|wi8ITCWzX-Q||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4410e89f9554f44c92fa6f0da2a3bb6e.mp3
Kochi Boy & Henrik The Artist|Friends Forever|CZ_8PucRxVU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2c239b01f18ee51ca4e495c424eaf5f8.mp3
Koi Child|Black Panda|2WyUml9oiLI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8db9f6a78c3a4dc374dd4895f360191f.mp3
Kooks, The|Creatures Of Habit|KHPhSDohytE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1c2b1230981f720e1b33ded1fc32c943.mp3
Kuren|It Still Hurts|RI8MEpR8uJ0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b6019ae50c72bd06b0d1bd8189b757a5.mp3
Kuren|Achillies|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/87a5158445d5ab56434b77271175f305.mp3
Kurt Vile|Pretty Pimpin|659pppwniXA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b1a404e667dfd83225333d8ddfa27af8.mp3
Kurt Vile|Life Like This|J0p3AiVkWzU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ba239dc4e99467b0ae82d77d7ad1ec5c.mp3
Kučka|Flux 98|VIg6ubt7Cf0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/32da832fb4beadc4ebf7c9433fc80543.mp3
L D R U|Keeping Score {Ft. Paige IV}|KDv8Qu8S7ac||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/fcab2e25d65e3bbd686ff4495fe3f909.mp3
L-FRESH The LION|Get Mine {Ft. Parvyn Kaur Singh}|-P4MJuYJFos||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c699b7fc62d66ec3b32de1315bce2664.mp3
LIR|Chasing|N_h7sou9eHY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ec35d0c312ff44e2af64a09cd71dc84c.mp3
LOLO BX|for u|8J1vc7GEclY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/07e4a9c7ce1c8e102ea28cc8ad36344b.mp3
LOLO BX|Everything {Ft. Lucy Mason}|HdF3x1z0iuw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9ca53bf2a75ba67072cd0fe15762a8a1.mp3
LOW LUX|Ruin|0rcpsFhPLks||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/20eedbba0fb40fa4396fd117c9a03737.mp3
LOW LUX|Rivers Roll|J9KoUZx8hKI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c15bb654d672ce0734ddc40500b66938.mp3
LTC|99.90%|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/da4ab322a482a18bcaacaa9d3a437003.mp3
LTC|Bangers & Mash|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ad7ab6e130fb0eb3e2c1c990c9800b26.mp3
LUCIANBLOMKAMP|From Afar|9KGM0rbiRZw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/002664071d63f0ad858f8d3e0cee1097.mp3
LVYN|Legion|oGFs4Er6ows||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7fffb6cb4af600d869e1fb94f93d70e4.mp3
La Priest|Oino|ZJPjSaOcVwg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/221aa179eea2963e9318bcb7a3fea3a3.mp3
Lamb of God|Still Echoes|OCmBWOF1A0g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dd0a975b1c730839a79c0a332d8d7b23.mp3
Lamb of God|512|dulxbKkj9Wg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/55a8a0c82384ad3fbee01536c282b94e.mp3
Lana Del Rey|Terrence Loves You|emDU4QvdwVk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0ce939550c67d6eb0a6163e9d6c27e0a.mp3
Lana Del Rey|Music To Watch Boys To|5kYsxoWfjCg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b76933e31b912ee9dbe7500a9adb2542.mp3
Lana Del Rey|High By The Beach|QnxpHIl5Ynw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a553caf005e387fa67e769cee955f2b9.mp3
Lana Del Rey|Honeymoon|oPU8XJcA__k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5ef057372d76e51dedb467c17ba2b063.mp3
Lanks|Hold Me Closer|wn68c15phtg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6173b59bfdda0a3dc4b8da8ff87139c3.mp3
Lanks|Aurelia|qAWf2uD594I||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9448b8488744902c772543b63bd8f452.mp3
Lapalux|Don't Mean A Thing|6nTIvNtLUuI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a49e5da0132740dd0eadef811122dd75.mp3
Lapalux|Closure|mfrzpPfuWYk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/396eaccad597c05e086560de414864d4.mp3
Lapsley|8896|MCdvAyjYy_E||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4be9a514dade8c5b7306f56fcd362c48.mp3
Lapsley|Falling Short|Pisxp5Gi3co||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/694f0d52587da78157a580081f5b4454.mp3
Lapsley|Hurt Me|X6o5dEUmusQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/164a37002b9dd72b58517c95c44adc3c.mp3
Last Dinosaurs|Wellness|53rlNn-I7QY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0a3c93c033231e70bafb2221f7f96a0f.mp3
Last Dinosaurs|Always|cbD9YnyWTJo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/55c62306dd70cd02870a910ae032387c.mp3
Last Dinosaurs|Apollo|M01rsp80LCk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ecf24b5dc52e0a09bafe90fcfd163450.mp3
Last Dinosaurs|Evie|B32gOkYynDk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7ec77b5a22adabbe10697b2a0aeb6b70.mp3
Last Dinosaurs|Wurl|rk-JXjsXm0Q||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/122ac57acdfd2d578077d9005b948c34.mp3
Lastlings|Wavelength|amCtZkr2uG8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e9aed74eb0dde9a0d013b39d0d1f5d36.mp3
Laura Marling|Short Movie|DdCdT_dcmUI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8a399f2dcae0ffc66db6ef71e8e85481.mp3
Laura Marling|False Hope|hqf7DxBAuSw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4009322ec02f20f89f1c31bf9b8c813a.mp3
Laura Marling|How Can I|p-NxK8QjGU8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/efc50288494f7880b8438a448daf83d0.mp3
Laurels, The|Zodiak K|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/95099fa8aad07431bb77be172c058b38.mp3
Le Pie|Josephine|Fskx9JJoM68||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b4313524942362dc64b609db0ad52f8f.mp3
Le Pie|Secrets|L_HkvC9czXk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/72b9e9661d9e3b80d3688852d2ffd8de.mp3
Le1f|Koi|aUBzGKpHGAY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/307c9ff76f88696a6bac1eb08574e9f0.mp3
Left.|Lay With Me|jOdJOF63d6s||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a0f0e8e418cc0163efb8e2bdb93e8d4c.mp3
Left.|Jungle|yhMdWhlrkcU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9cbb6adb6bb203b4fc3ef13f2015a806.mp3
Left.|Freedom|Psl1lZqctCk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7f141a2ead6cc3a26a52eebd6b17c110.mp3
Leftfield|Bilocation|sWI3eSz1K2Q||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c936b94613dd89f676a008529f9bd7a5.mp3
Leftfield|Universal Everything|a4kwatovztI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/703402de12406163fbc0c6f75d7c83bc.mp3
Leikeli47|Heard Em Say|W56QIZ2p0Q8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5d9af5f04707c234431ccd7062f0ef35.mp3
Leisure|Got It Bad|FLZhbW8ds1U||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/86f3d629203f5f89677833de99df9431.mp3
Leisure|Take It To The Top|4EoHCv_RTUY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4783752bed21b11aef2c1fdc27e98a42.mp3
Leon Bridges|Coming Home|MTrKkqE9p1o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a97093f77ac49e40e79a9f8d7a514416.mp3
Leon Bridges|Better Man|pgS_xob1x4A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d54ecdc99d05149211eef3dded725206.mp3
Leon Osborn|The Map & The Territory|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2b8fa917ed5ecba7b8b441893dae7839.mp3
Lewis Cancut|Systems|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f456fbfe64dc1105f05caca3aeb2f867.mp3
Libertines, The|Gunga Din|LEf27xuYcw4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ac88a33c00b688a25ef81f79b87999da.mp3
Lido & CanBlaster|Superspeed|q4DbISytGlo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/95cd24fece72943080c2148bfc6a89ad.mp3
Life Is Better Blonde|Mine|Hq3cS65z8u4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b3f8b5cbc5131f9caad1c508a454a312.mp3
Life Is Better Blonde|Follow Me|l0J11zbknUM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/11657dc656eeccfdc5b31d5ec5621d9f.mp3
Lilt|Don't Tell Me|sKb8lpjZqYQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5aae764bad90bfedd77c37374b6900fd.mp3
Lilt|Capture|EzjEBN6ev2M||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a7337d919ba8f8fa47f22f50e8859d48.mp3
Lincoln Jesser|In My Place|9kPg8ytSpSc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9312d8f1a50c949b7838d179317c1294.mp3
Lion Babe|Impossible|FuRYVOSIN5A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/afb618ac22b90fb6d7d42e388a58850d.mp3
Little Deed|Storm In My Cup|PkyVmWU6Nlc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0a973059dc243e2a48882322bcc59801.mp3
Little May|Seven Hours|F7DK1LBJYSc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/957734281d27de442338afd405d0324d.mp3
Little May|Sold|aBMGJqIgvCg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/10e7e3537ebd85465491638e6ffc3a38.mp3
Little May|Cicadas|iDTFrNy1rFk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dc83ecb2816bc911a7676dc9bc7cf286.mp3
Little May|Great Southern Land {triple j Like A Version}|DNtD12t7Z1g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c8efeaee7b786fbd0f96f827a77db07d.mp3
Little May|Home|mCshZQnotb8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ecced0df78c5be1e249e623d881cac8b.mp3
Little May|Oh My My|xBfdaGKwSbM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/32241371d2a8cedcef37262ca4ce9d70.mp3
Little Simz|Dead Body|44Zvdaa5eWc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1e9f0e45505aab5edcd9a1d26adb8b83.mp3
Little Simz|Gratitude {Ft. The Hics}|QL6hrZLaetI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8fa8cd9c0a27db2c371da83543b6d75c.mp3
Little Simz|Lane Switch|RMD5Gn4RTBc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cf1d25122832bb2c27f5f47b5d79795e.mp3
Little Simz|Don't Ruin It|3S1xvmz2bmw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/be596c0dd1d828d4305e5a98cc57aca0.mp3
Little Simz|The Lights|FUnQmoKu6Tc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/462d9c0b5ae59d07693e91c2d137deb0.mp3
Living Eyes, The|Put It Back|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/add1a71226ac22964aab413a9b54203f.mp3
Logic|Like Woah|8Jb6XBmE7VI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9e7d1733abee069b5e64d19490baf3c6.mp3
Lola Marsh|You're Mine|mrA5zBJ2Y_k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/783a77b3a7ea3fe78b4454dabf760222.mp3
Lolawolf|House Key|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b846fe3c29cc5b28f5c2baa9e14a8b09.mp3
Lontalius|All I Wanna Say|r3JewTv7uzI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b3bcdc734bbd5664b7c51ac187831e60.mp3
Loon Lake|Surfin'|9472M_DW3Gc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b78bb8ae39403d278f462817cf25e6b4.mp3
Loon Lake|Just Now|otSopfh5aPY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/819af5bd7cbcc71364877d8778a88e92.mp3
Loon Lake|Radiator|NlWCwz4NpI8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/18bb2140cd5d58bcf89cb62733256d51.mp3
Lord Huron|Fool For Love|fl1FOuZnOAg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f55fc4af3825803e8b402f3233045129.mp3
Lost Woods|Ancient Psychic Tandem War Elephant|sOseaV7nQIA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4a8c3988142b08b4828025e81f184083.mp3
Louis The Child|It's Strange {Ft. K.Flay}|Wdjeq9t_YNg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9c630d9246dd4891f2ab4dad8200e0a7.mp3
Love Of Diagrams|Story Up|BycfnujS4r8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c9996210ad1f541b2472595ec09174c8.mp3
Low|No Comprende|DZfjysllZyg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5f12d0ee245e659242a0c56fe6be79f9.mp3
Lower Dens|To Die In L.A.|a2iSVHh_Wn8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d29a2225ba5f804f9c0754b8ce169647.mp3
Lower Spectrum|Proxima|HRYvlpzboA8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d7c286048a7b1ea2652d9b8bf6a24115.mp3
Lowtide|Spring|uXwVU-gww8o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/597ed03bef7741f99c30bbfafab346eb.mp3
Loyle Carner|Ain't Nothing Changed|GazJC5cAcIw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5b1ce39056fb2b902f49f5740c854f2c.mp3
Luca Brasi|In The Sight|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ccaf74aa1faca136812d1c1fbcf65a1b.mp3
